_bucket,id,ruling_id,source,issuing_country,jurisdiction,hs6,hs_code,chapter,product_name,material,material_composition,product_form,intended_use,conditional_rules,ruling_date,valid_from,valid_to,status,language,confidence_score,needs_manual_review,keywords,categories,collection,review_verdict,review_issue_category,review_notes
has_form,2826,N316710,cbp_cross,US,US,160556,1605560500,16,Marinated Clams and Seafood Paella. Correction to Ruling Number N316156,plastic,,assembled,industrial,,2021-01-05,,,active,en,0.95,false,,"Classification, Origin",ny,,,
has_form,2827,N316710,cbp_cross,US,US,160420,1604200510,16,Marinated Clams and Seafood Paella. Correction to Ruling Number N316156,plastic,,assembled,industrial,,2021-01-05,,,active,en,0.95,false,,"Classification, Origin",ny,,,
has_form,3006,N208936,cbp_cross,US,US,160414,16041422,16,"canned tuna from Thailand; applicability of the “American Goods Returned,” “Assembly” and “Alterations” provisions of chapter 98, HTSUS",,,assembled,,,,,,active,en,0.68,false,,,,,,
has_form,3073,N265989,cbp_cross,US,US,160521,1605211030,16,"frozen marinated shrimp, skewered with vegetables,",plastic,,assembled,food,,2015-07-10,,,active,en,0.85,false,,Classification,ny,,,
has_form,3720,N303616,cbp_cross,US,US,170490,1704903550,17,"The tariff classification, country of origin, marking and status under the North American Free Trade Agreement (NAFTA) of “Village Holly Berries” from Canada; Article 509",titanium,,assembled,food,,2019-04-24,,,active,en,0.95,false,,Classification,ny,,,
has_form,4816,N277942,cbp_cross,US,US,180620,1806208300,18,"The tariff classification and status under the North American Free Trade Agreement (NAFTA), of a chocolate butter preparation from Mexico; Article 509",ivory,,assembled,industrial,,2016-08-31,,,active,en,0.85,false,,Classification,ny,,,
has_form,4821,N273295,cbp_cross,US,US,180620,1806208300,18,"The tariff classification and status under the North American Free Trade Agreement (NAFTA), of a chocolate dairy product from Mexico; Article 509",,,assembled,food,,2016-03-09,,,active,en,0.77,false,,Classification,ny,,,
has_form,4831,N286320,cbp_cross,US,US,180620,1806208100,18,"The tariff classification and status under the North American Free Trade Agreement (NAFTA), of chocolate preparation product from Canada and Mexico; Article 509",ivory,,assembled,industrial,,2017-06-12,,,active,en,0.95,false,,Classification,ny,,,
has_form,4832,N286320,cbp_cross,US,US,990404,99040459,99,"The tariff classification and status under the North American Free Trade Agreement (NAFTA), of chocolate preparation product from Canada and Mexico; Article 509",ivory,,assembled,industrial,,2017-06-12,,,active,en,0.9,false,,Classification,ny,,,
has_form,4846,N306027,cbp_cross,US,US,180620,1806209900,18,"The tariff classification and status under the North American Free Trade Agreement (NAFTA), of “Powder Blend for UDK201 Chocolate Keto UHT-Powder Base” from Canada; Article 509",,,assembled,food,,2019-09-27,,,active,en,0.86,false,,Classification; Origin,ny,,,
has_form,4847,N306027,cbp_cross,US,US,013100,013100,1,"The tariff classification and status under the North American Free Trade Agreement (NAFTA), of “Powder Blend for UDK201 Chocolate Keto UHT-Powder Base” from Canada; Article 509",,,assembled,food,,2019-09-27,,,active,en,0.76,false,,Classification; Origin,ny,,,
has_form,4875,N289088,cbp_cross,US,US,180690,1806909090,18,"The tariff classification, country of origin marking and status under the North American Free Trade Agreement (NAFTA), of a chocolate flavored syrup from Canada; Article 509Daniel E. WaltzSquire Patton Boggs (US) LLP2550 M Street NWWashington, D.C. 20037",,,assembled,food,,2017-09-08,,,active,en,0.86,false,,Classification,ny,,,
has_form,6578,N285508,cbp_cross,US,US,200819,2008199090,20,The tariff classification and country of origin of food snacks,shell,,assembled,industrial,,2017-05-19,,,active,en,0.95,false,,Classification,ny,,,
has_form,8693,N231081,cbp_cross,US,US,210390,2103909091,21,a satay kit,plastic,,assembled,food,,2012-08-30,,,active,en,0.77,false,,Classification,ny,,,
has_form,9744,N237080,cbp_cross,US,US,220710,2207103000,22,"REThe tariff classification and status under the North American Free Trade Agreement (NAFTA), of bulk, over-proof undenatured ethyl alcohol from Canada;",,,assembled,food,,2013-01-16,,,active,en,0.77,false,,Classification,ny,,,
has_form,9745,N237080,cbp_cross,US,US,220890,22089075,22,"REThe tariff classification and status under the North American Free Trade Agreement (NAFTA), of bulk, over-proof undenatured ethyl alcohol from Canada;",,,assembled,food,,2013-01-16,,,active,en,0.72,false,,Classification,ny,,,
has_form,9746,N237080,cbp_cross,US,US,210690,21069012,21,"REThe tariff classification and status under the North American Free Trade Agreement (NAFTA), of bulk, over-proof undenatured ethyl alcohol from Canada;",,,assembled,food,,2013-01-16,,,active,en,0.72,false,,Classification,ny,,,
has_form,11250,H331516,cbp_cross,US,US,281121,28112100,28,Tariff classification of CO2 cartridges; AFR/Protest No. 2704-23-164523,nylon,,assembled,accessories,,2023-06-21,,,active,en,0.95,false,,Classification,hq,,,
has_form,11251,H331516,cbp_cross,US,US,164523,164523,16,Tariff classification of CO2 cartridges; AFR/Protest No. 2704-23-164523,nylon,,assembled,accessories,,2023-06-21,,,active,en,0.9,false,,Classification,hq,,,
has_form,11252,H331516,cbp_cross,US,US,958546,958546,95,Tariff classification of CO2 cartridges; AFR/Protest No. 2704-23-164523,nylon,,assembled,accessories,,2023-06-21,,,active,en,0.9,false,,Classification,hq,,,
has_form,11253,H331516,cbp_cross,US,US,990388,99038803,99,Tariff classification of CO2 cartridges; AFR/Protest No. 2704-23-164523,nylon,,assembled,accessories,,2023-06-21,,,active,en,0.95,false,,Classification,hq,,,
has_form,11272,N233988,cbp_cross,US,US,283321,2833210000,28,"The tariff classification and status under the North American Free Trade Agreement (NAFTA), of instant hot packs from Canada; Article 509",plastic,,assembled,industrial,,2012-11-02,,,active,en,0.85,false,,Classification,ny,,,
has_form,20925,I87236,cbp_cross,US,US,300210,3002100190,30,"The tariff classification, country of origin, and country of origin marking of ANSWER QUICK & SIMPLE® One-Step Ovulation Test, assembled in and imported from Mexico; ARTICLE 509",,,assembled,,,,,,active,en,0.72,false,,,,,,
has_form,20926,I85913,cbp_cross,US,US,300210,3002100190,30,"The tariff classification, country of origin, and country of origin marking of FIRST RESPONSE® 1-Step Ovulation Predictor Test, First Response® Early Result Pregnancy Test, and ANSWER QUICK & SIMPLE® Early Result Pregnancy Test, assembled in and imported from Mexico; ARTICLE 509",,,assembled,,,,,,active,en,0.72,false,,,,,,
has_form,21985,893015,cbp_cross,US,US,321590,3215901000,32,a Craft Set (Working with Parchment Paper) assembled in Canada,paper,,assembled,,,,,,active,en,0.81,false,,,,,,
has_form,22110,875437,cbp_cross,US,US,321310,3213100000,32,craft assembly kits,,,assembled,,,,,,active,en,0.64,false,,,,,,
has_form,22591,F88650,cbp_cross,US,US,330749,3307490000,33,Blooming Vase Home Fragrance assembled in Guatemala,,,assembled,,,,,,active,en,0.72,false,,,,,,
has_form,23052,G84847,cbp_cross,US,US,330749,3307490000,33,Scented Stems TM assembled in Guatemala,,,assembled,,,,,,active,en,0.64,false,,,,,,
has_form,23074,F86523,cbp_cross,US,US,330610,3306100000,33,Star Alliance Overnight Toiletry Kits assembled in Canada,,,assembled,,,,,,active,en,0.72,false,,,,,,
has_form,23093,N305688,cbp_cross,US,US,330749,3307490000,33,The Tariff Classification and Country of Origin of Room Spray,,,assembled,food,,2019-08-29,,,active,en,0.86,false,,Classification and Country of Origin,ny,,,
has_form,23131,C82742,cbp_cross,US,US,330620,3306200000,33,"The tariff classification and marking of ""Easy Slide"" dental floss assembled and packaged in the Dominican Republic",,,assembled,,,,,,active,en,0.72,false,,,,,,
has_form,23135,N286986,cbp_cross,US,US,330749,3307490000,33,"The tariff classification and status under the North American Free Trade Agreement (NAFTA), of Activated Barn Fresh from Canada; Article 509Mr. Michael TheodoreLivingston International1925 – 18th Avenue N.E., Suite 320Calgary, Alberta T2E 7T8",plastic,,assembled,food,,2017-06-14,,,active,en,0.95,false,,Classification,ny,,,
has_form,23354,N328588,cbp_cross,US,US,330749,3307490000,33,a “Christmas Tree Oil Diffuser”,paper,,assembled,food,,2022-10-27,,,active,en,1,false,,Classification,ny,,,
has_form,23355,N328588,cbp_cross,US,US,990388,99038803,99,a “Christmas Tree Oil Diffuser”,paper,,assembled,food,,2022-10-27,,,active,en,0.95,false,,Classification,ny,,,
has_form,23508,C86956,cbp_cross,US,US,330410,3304100000,33,unfinished makeup articles assembled in the Dominican Republic,,,assembled,cosmetic,,,,,active,en,0.72,false,,,,,,
has_form,23990,N216438,cbp_cross,US,US,340399,3403990000,34,Molybdenum Disulfide Lubricant (part # 321R),leather,,assembled,textile,,2012-06-06,,,active,en,0.85,false,,Classification,ny,,,
has_use,426779,GB114062910,eu_ebti,GB,EU,160290,1602907200,16,"A VACUUM PACKED CHILLED LEG OF LAMB THAT HAS BEEN MASSAGED FOR 5 MINUTES WITH THE FOLLOWING MARINADE MIX : 80% WATER, 20% DRY (MALTODEXTRIN, SALT, SUGAR, STPP451, MINERAL SALTS (450, 452, YEAST EXTRAC",,,rolled,packaging,,,2005-06-07,2011-06-06,expired,en,0.55,false,"[""LAMB MEAT"",""LEGS"",""MEAT"",""MARINATED"",""MINT"",""ROSEMARY"",""SEASONED""]",,,,,
has_use,426781,DEB/1021/05-1,eu_ebti,DE,EU,871680,87168000,87,"Warenzusammenstellung in Aufmachung für den Einzelverkauf, bestehend aus einem ca. 38 x 31 cm ( B x H) großen Einkaufsbeutel mit zwei kleinen Griffen und einer zusammengesetzte Ware (charakterbestimme",,,,accessories,,,2005-06-06,2011-06-05,expired,de,0.49,false,"[""BAGS"",""GOODS PUT UP IN SETS"",""OF METAL""]",,,,,
has_use,426809,FR-E4-2005-001874,eu_ebti,FR,EU,420292,4202929890,42,"TROUSSE À SURFACE EXTÉRIEURE EN MATIÈRE TEXTILE, DE FORME RECTANGULAIRE, AVEC UNE OUVERTURE LATÉRALE SE FERMANT AU MOYEN D'UNE FERMETURE À GLISSIÈRE ET MUNIE D'UNE POIGNÉE EN TISSU SUR LE DESSUS. C",,,,textile,,,2005-05-24,2011-05-23,expired,fr,0.52,false,"[""AS RECTANGLES"",""FOR COOLING"",""FOR USE BY DIABETICS"",""OF TEXTILE MATERIAL"",""SACHETS"",""WITH ELASTIC"",""WITH INSIDE POCKET"",""WITH OPENING"",""WITH ZIP FASTENER""]",,,,,
has_use,426830,DEF/1617/05-1,eu_ebti,DE,EU,640419,64041910,64,"Hausschuhe (lt. Antrag: ""Hausschuh House Slipper"", siehe Photographie) - mit Laufsohlen (lt. Antrag) aus Kautschuk, - mit Oberteil aus Spinnstoffen",,,,footwear,,,2005-05-09,2011-05-08,expired,de,0.49,false,"[""HOUSE FOOTWEAR"",""OF RUBBER"",""OF TEXTILE MATERIAL"",""OUTER SOLES"",""UPPERS"",""FOOTWEAR""]",,,,,
has_use,426848,DEF/1684/05-1,eu_ebti,DE,EU,630790,63079099990,63,"Andere konfektionierte Spinnstoffware, sog. Stoffhülle für Reifensitz ""Blumenring"", siehe beigefügtes Foto, - kreisrund mit einem äußeren Durchmesser von ca. 100 cm und in der Mitte mit einem   Loch m",,,,accessories,,,2005-05-11,2011-05-10,expired,de,0.52,false,"[""MADE UP"",""OF WOVEN FABRIC"",""TEXTILE ARTICLES""]",,,,,
has_use,426851,FR-E4-2005-003448,eu_ebti,FR,EU,610443,61044300,61,"ASSORTIMENT DE QUATRE ARTICLES CONSISTANT EN UN DÉGUISEMENT ""D'INDIENNE"" POUR FILLETTES, CONDITIONNÉ DANS UN EMBALLAGE PLASTIQUE POUR LA VENTE AU DÉTAIL, COMPOSÉ DE :  - UNE ROBE EN BONNETERIE DE F",,,,textile,,,2005-08-24,2011-08-23,expired,fr,0.49,false,"[""AT THE BACK"",""BELTS"",""DRESSES"",""FEATHERS AND DOWN"",""FOR CHILDREN"",""GOODS PUT UP IN SETS"",""HAIR-BANDS"",""KNEE LENGTH"",""KNITTED OR CROCHETED"",""OF POLYESTER"",""OF SYNTHETIC FIBRE"",""ONE-COLOURED"",""OUTFITS FOR DRESSING UP"",""PUT-UP IN PACKINGS"",""THIN ROPES"",""WITH GALLOON"",""WITH ROUND NECK"",""WITH TIE STRINGS"",""WITHOUT SLEEVES""]",,,,,
has_use,426854,GB114446004,eu_ebti,GB,EU,611030,6110309900,61,A KNITTED PULLOVER STYLE GARMENT FOR WOMEN. DESIGNED TO COVER THE UPPER PART OF THE BODY FROM THE SHOULDERS TO THE WAIST. WITH CROCHETED SHORT SLEEVES AND NECKLINE. WITH APPLIED WELT AND DRAWSTRING TI,cotton,"{""cotton"":100}",knitted,clothing,,,2005-09-06,2011-09-05,expired,en,0.62,false,"[""FOR WOMEN"",""KNITTED"",""OF ELASTANE"",""OF POLYESTER"",""PULLOVERS"",""WITH DECORATION"",""WITH DRAWSTRING"",""WITH SHORT SLEEVES""]",,,,,
has_use,426860,DEF/1689/05-1,eu_ebti,DE,EU,630790,63079099,63,"Aufbewahrungsbox (andere konfektionierte Spinnstoffware),  sog. ""Aufbewahrungsbox, faltbar"", siehe Foto, - soll lt. Antrag zur Aufnahme von Wäschestücken (Socken etc.)    verwendet werden, - quaderför",,,,packaging,,,2005-05-13,2011-05-12,expired,de,0.49,false,"[""COLLAPSIBLE"",""COVERED"",""FOLDABLE"",""NONWOVENS"",""OF PAPERBOARD"",""WITH PRESS-FASTENER"",""WITH TEXTILE MATERIAL""]",,,,,
has_use,426863,GB114484777,eu_ebti,GB,EU,620452,6204520090,62,A WOVEN JEAN STYLE CORDUROY  SKIRT FOR GIRLS DESIGNED TO COVER THE LOWER PART OF THE BODY . WITH WAISTBAND WITH ATTACHED BELT LOOPS. ZIP FASTENING TO FRONT OF GARMENT FASTENED WITH A BUTTON LEFT OVER,cotton,,woven,clothing,,,2005-09-06,2011-09-05,expired,en,0.62,false,"[""FOR GIRLS"",""OF COTTON"",""OF SPANDEX"",""SKIRT"",""WOVEN""]",,,,,
has_use,426864,GB114484875,eu_ebti,GB,EU,701399,7013990090,70,"A SET CONSISTING OF 2 GLASS VASES, 2 CHURCH CANDLES, 2 SMALL BAGS OF SAND, A BAG OF PEBBLES AND A BAG OF SHELLS.VASE MEASURES APPROX 10 INCHES IN HEIGHT.CANDLE MEASURES APPROX 6 INCHES IN HEIGHT.THE S",cardboard,,,packaging,,,2005-09-06,2011-09-05,expired,en,0.59,false,"[""CANDLE"",""FOR INDOOR USE"",""GOODS PUT UP IN SETS"",""HOLDERS"",""OF GLASS"",""PEBBLES"",""PUT UP FOR RETAIL SALE"",""SAND"",""SHELLS""]",,,,,
has_use,426907,GB114452991,eu_ebti,GB,EU,620443,6204430000,62,A WOVEN POLYESTER FANCY DRESS FOR GIRLS. INTENDED TO COVER THE BODY FROM SHOULDER TO KNEE. DESIGNED TO PULL OVER THE HEAD. WITHOUT FASTENINGS. WITH A SMOCKED BODICE AND MATCHING ELASTICATED SHOULDER S,polyester,,knitted,clothing,,,2005-08-25,2011-08-24,expired,en,0.62,false,"[""FANCY DRESSES"",""FOR GIRLS"",""OF MAN MADE TEXTILE MATERIAL"",""WITH DECORATION"",""WITH SHOULDER STRAPS"",""GARMENTS"",""WOVEN""]",,,,,
has_use,426908,GB114458483,eu_ebti,GB,EU,610443,6104430000,61,A CHILDS CARNIVAL ROBE WITH MASK PACKAGED TOGETHER FOR RETAIL SALE. THE ROBE IS MADE OF 100% POLYESTER KNITTED FABRIC. IT IS DESIGNED TO COVER THE UPPER PART OF THE BODY REACHING TO BELOW THE KNEE. WI,polyester,,knitted,textile,,,2005-08-25,2011-08-24,expired,en,0.62,false,"[""DRESS"",""KNITTED"",""OF POLYESTER"",""WITH LONG SLEEVES""]",,,,,
has_use,426909,GB114458777,eu_ebti,GB,EU,610443,6104430000,61,A KNITTED DRESS AS PART OF A FANCY DRESS OUTFIT. DESIGNED TO COVER THE BODY FROM THE SHOULDERS TO THE ANKLE. WITH FULL OPENING AT THE BACK FASTENING WITH VELCRO. WITH LONG SLEEVES WITH POINTED CUFFS.,polyester,"{""polyester"":100}",knitted,clothing,,,2005-08-25,2011-08-24,expired,en,0.62,false,"[""DRESS"",""KNITTED"",""OF POLYESTER"",""WITH COMPLETE OPENING"",""WITH LONG SLEEVES"",""WITH VELCRO""]",,,,,
has_use,426910,GB114459088,eu_ebti,GB,EU,611430,6114300000,61,A KNITTED VELOUR ALL IN ONE LEOTARD FOR A CHILD (FANCY DRESS).  DESIGNED TO COVER THE BODY FROM THE SHOULDERS TO THE CROTCH.  WITH A ROUND NECK.  WITH A PARTIAL OPENING AT THE BACK WITH A TIE FASTENIN,polyester,"{""polyester"":100}",knitted,clothing,,,2005-08-25,2011-08-24,expired,en,0.62,false,"[""FANCY DRESSES"",""FOR CHILDREN"",""KNITTED"",""LEOTARDS"",""OF POLYESTER"",""OPENING AT THE BACK"",""OVERLOCKED"",""WITH DECORATION"",""WITH ROUND NECK"",""WITH TIE FASTENING""]",,,,,
has_use,426912,GB114460406,eu_ebti,GB,EU,293369,2933698070,29,TRICHOROISOCYANURIC ACID TABLETS . CAS NUMBER 87-90-1,,,,chemical,,,2005-08-25,2011-08-24,expired,en,0.52,false,"[""CHLORINE"",""ISOCYANATES""]",,,,,
has_use,426915,FRFR-E4-2004-002260,eu_ebti,FR,EU,460210,46021099,46,"SET DE TABLE DE FORME RECTANGULAIRE (47CM X 34 CM) CONFECTIONNE EN PAILLE (80%), AVEC UN BIAIS EN TISSU DE COTON SUR SON POURTOUR.",,,,furniture,,,2004-07-01,2005-08-30,expired,fr,0.49,false,"[""COTTON"",""PLACE MATS"",""STRAW"",""WOVEN FABRICS""]",,,,,
has_use,426922,DEF/1915/05-1,eu_ebti,DE,EU,611030,61103099000,61,"Strickjackenähnliches Kleidungsstück für Frauen; sog. JACKET SPEEDO (Art. 620382), Größe M, siehe Foto, - aus verschiedenen, 0,8 mm bzw. 1,0 mm dicken, einfarbigen Gewirken aus lt. Antrag 100%    Poly",polyester,"{""polyester"":100}",,clothing,,,2005-05-23,2011-05-22,expired,de,0.59,false,"[""BAGS"",""FINE KNIT FABRICS"",""WITH ZIP FASTENER""]",,,,,
has_use,426923,DEF/1915/05-1,eu_ebti,DE,EU,620382,620382,62,"Strickjackenähnliches Kleidungsstück für Frauen; sog. JACKET SPEEDO (Art. 620382), Größe M, siehe Foto, - aus verschiedenen, 0,8 mm bzw. 1,0 mm dicken, einfarbigen Gewirken aus lt. Antrag 100%    Poly",polyester,"{""polyester"":100}",,clothing,,,2005-05-23,2011-05-22,expired,de,0.52,false,"[""BAGS"",""FINE KNIT FABRICS"",""WITH ZIP FASTENER""]",,,,,
has_use,426930,GB114462595,eu_ebti,GB,EU,611030,6110309900,61,A CROCHETED CARDIGAN FOR WOMEN. DESIGNED TO COVER THE UPPER PART OF THE BODY FROM THE SHOULDERS TO THE WAIST. WITH COMPLETE FRONT OPENING. WITH WRAP AROUND TIE FASTENING. WITH SHORT SLEEVES. MADE FROM,plastic,"{""viscose"":100}",crocheted,packaging,,,2005-08-30,2011-08-29,expired,en,0.62,false,"[""CARDIGANS"",""CROCHETED"",""FOR WOMEN"",""OF VISCOSE"",""WITH COMPLETE OPENING"",""WITH SHORT SLEEVES"",""WITH TIE FASTENING""]",,,,,
has_use,426931,GB114491194,eu_ebti,GB,EU,180631,1806310000,18,"HIGH PROTEIN FOOD BAR WITH CHOCOLATE FLAVOUR COATING. INGREDIENTS: PROTEIN BLEND (44%) (MILK PROTEIN ISOLATE, WHEY PROTEIN CONCENTRATE, MICELLAR CASEIN),  HYDROLYSED GELATINE, GLYCERINE, CHOCOLATE FLA",,,coated,food,,,2005-08-30,2011-08-29,expired,en,0.55,false,"[""CHOCOLATE FLAVOUR COATING"",""COCOA POWDER"",""CONTAINING PROTEIN"",""WHEY""]",,,,,
has_use,426934,GB114493776,eu_ebti,GB,EU,190590,1905909000,19,"SPICY TORTILLA CHIPS MADE WITH  ORGANIC FLAX SEED, CORN AND SOY. INGREDIENTS : ORGANIC YELLOW CORN (50%), ORGANIC SOYA GRITS (25%), ORGANIC BROWN FLAXSEED (5%), VEGETABLE OIL, TOMATO POWDER, ONION, SM",flax,,smoked,agricultural,,,2005-08-30,2011-08-29,expired,en,0.62,false,"[""AS CHIPS"",""CORN ON THE COB"",""FLAX"",""SEA SALT"",""SEEDS"",""SOYA"",""SPICES"",""TORTILLA CHIPS"",""VEGETABLE FATS"",""OILS AND EXTRACTS""]",,,,,
has_use,426938,GB114490100,eu_ebti,GB,EU,180631,1806310000,18,"HIGH PROTEIN FOOD BAR WITH CHOCOLATE FLAVOUR COATING. INGREDIENTS: PROTEIN BLEND (46%), MILK PROTEIN ISOLATE, WHEY PROTEIN CONCENTRATE, MICELLAR CASEIN, SKIMMED MILK POWDER), HYDROLYSED GELATINE, GLYC",,,coated,food,,,2005-08-30,2011-08-29,expired,en,0.55,false,"[""AS POWDER"",""CHOCOLATE FLAVOUR COATING"",""COCOA POWDER"",""CONTAINING PROTEIN"",""MILK""]",,,,,
has_use,426942,GB114220040,eu_ebti,GB,EU,611610,6116102000,61,"A PAIR OF KNITTED TEXTILE GLOVES, WITH A RIBBED CUFF. FRONT OF GLOVE (PALM AND FINGERS) IS COATED IN NITRILE (RUBBER).",rubber,,knitted,accessories,,,2005-06-01,2011-05-31,expired,en,0.62,false,"[""COATED"",""GLOVES"",""KNITTED"",""OF RUBBER"",""OF TEXTILE""]",,,,,
has_use,426943,DEB/832/05-31,eu_ebti,DE,EU,902139,90213990001,90,"Künstliches Körperteil, kein künstliches Gelenk, keine Augenprothese, sog. Wirbelsäulenimplantat DIAM Implant (Referenz-Nr. 94920xx), im Wesentlichen bestehend aus einer je nach Ausführung zwischen 8",,,,veterinary,,,2005-05-25,2011-05-24,expired,de,0.52,false,"[""IMPLANTS"",""SILICONES""]",,,,,
has_use,426957,FR-E4-2005-001815,eu_ebti,FR,EU,610910,61091000,61,"T-SHIRT, EN BONNETERIE DE COTON, DESCENDANT SUR LES HANCHES, AVEC UNE ENCOLURE ARRONDIE ET DES MANCHES COURTES DE TYPE RAGLAN DE COULEUR CONTRASTÉE. CE T-SHIRT PRÉSENTE L'INSCRIPTION ""FLUOMANIA..."" I",,,,clothing,,,2005-05-25,2011-05-24,expired,fr,0.49,false,"[""AT THE BOTTOM"",""AT THE FRONT"",""HIP LENGTH"",""KNITTED OR CROCHETED"",""OF COTTON"",""T-SHIRTS"",""TWO-COLOURED"",""WITH HEM"",""WITH PRINTED DESIGN"",""WITH RAGLAN SLEEVES"",""WITH ROUND NECK"",""WITH SHORT SLEEVES""]",,,,,
has_use,426946,GB114520711,eu_ebti,GB,EU,640399,6403999311,64,"UNISEX TRAINER WITH UPPERS OF LEATHER, PLASTIC AND TEXTILE MATERIALS WHERE THE LEATHER PREDOMINATES. OUTER SOLE OF RUBBER .DOES NOT COVER THE ANKLE. BLACK UPPER WITH BLACK LACE FASTENING. LOGO ON THE",leather,,,footwear,,,2005-09-06,2011-09-05,expired,en,0.59,false,"[""FOR UNISEX"",""LACE FASTENING"",""FOOTWEAR"",""NOT COVERING THE ANKLE"",""OF LEATHER"",""OF RUBBER"",""OUTER SOLE"",""SPECIAL TECHNOLOGY FOOTWEAR"",""TRAINING SHOES"",""UPPERS"",""FOOTWEAR""]",,,,,
has_use,426948,GB114524013,eu_ebti,GB,EU,610439,6104390010,61,A HAND-CROCHETED JACKET FOR LADIES. WITH CAP SLEEVES. REACHING TO THE WAIST. WITH NO FASTENINGS AND NOT MEETING AT THE FRONTS. COMPLETELY COVERED IN SEQUINS. OF VISCOSE.,viscose,,crocheted,clothing,,,2005-09-06,2011-09-05,expired,en,0.62,false,"[""CROCHETED"",""FOR LADIES"",""JACKETS"",""OF VISCOSE"",""WITH SEQUINS"",""WITH SHORT SLEEVES"",""WITHOUT FASTENINGS""]",,,,,
has_use,426952,FR-E4-2005-002838,eu_ebti,FR,EU,852713,8527139900,85,LECTEUR BALADEUR AU FORMAT MP3 ET WMA AVEC UN TUNER FM INTEGRE AYANT UNE CAPACITE DE MEMOIRE DE 256MO. IL EST DOTE D'UN CAPTEUR DE VITESSE ET DE DISTANCE ET D'UN CHRONOMETRE LE PRODUIT EST LIVRÉ AVE,,,,sport,,,2005-07-20,2005-09-01,expired,fr,0.52,false,"[""WALKMAN"",""WITH TUNER""]",,,,,
has_use,426960,IE05NT-14-602,eu_ebti,IE,EU,950410,95041000,95,"A VIDEO GAME SYSTEM. THIS SYSTEM IS A GOLF SIMULATOR WITH COMPUTER VISION BALL TRACKING. THE MAIN COMPONENTS ARE; A LCD PROJECTOR, A LCD TOUCH SCREEN, WORKSTATION PENTIUM 4 COMPUTER, COMPUTER VISION",,,,toy,,,2005-06-03,2011-06-02,expired,en,0.49,false,"[""GAMES""]",,,,,
has_use,426970,NLRTD-2005-001797,eu_ebti,NL,EU,950691,95069190,95,"Billy's Boot Camp, zijnde een assortiment bedoeld voor lichaamsbeweging bestaande uit de volgende items: - twee rubberen elastieken zogenaamde ""Billy Bands"" met handgreep en    voetlus; - viertal i",,,,footwear,,,2005-09-09,2011-09-08,expired,nl,0.49,false,"[""FOR BODY CARE"",""GOODS PUT UP IN SETS"",""MUSCLES"",""VIDEO-CASSETTES"",""WITH ELASTIC""]",,,,,
has_use,426974,GB114220432,eu_ebti,GB,EU,392640,3926400000,39,A POLYRESIN NOVELTY TURD ORNAMENT MEASURING 21CMS IN HEIGHT. PACKAGED IN A BOX FOR RETAIL SALE.,,,,packaging,,,2005-06-03,2011-06-02,expired,en,0.52,false,"[""ORNAMENTAL ARTICLES""]",,,,,
has_use,426975,GB114225711,eu_ebti,GB,EU,620112,6201129090,62,AN OVERCOAT FOR MEN. WITH A COMPLETE FRONT OPENING WITH LEFT OVER RIGHT BUTTON FASTENING WITH PROTECTIVE FLAP OVER THE BUTTONS. WITH A COLLAR. WITH LONG SLEEVES. WITH TWO POCKETS ON THE LOWER FRONT. W,cotton,"{""cotton"":100}",,clothing,,,2005-06-03,2011-06-02,expired,en,0.59,false,"[""FOR MEN"",""HEMMED"",""OF COTTON"",""OVERCOAT"",""WITH COLLAR"",""WITH LONG SLEEVES"",""WOVEN""]",,,,,
has_use,426976,GB114225809,eu_ebti,GB,EU,620192,6201920090,62,A WOVEN GARMENT SIMILAR TO AN ANORAK FOR MEN. DESIGNED TO COVER THE UPPER PART OF THE BODY FROM THE SHOULDERS TO THE HIPS. WITH COMPLETE FRONT OPENING FASTENED BY A ZIP AND STORM FLAP WITH PRESS STUD,cotton,"{""nylon"":49}",knitted,clothing,,,2005-06-03,2011-06-02,expired,en,0.62,false,"[""ANORAKS"",""FOR MEN"",""LEFT OVER RIGHT"",""LINED"",""OF COTTON"",""OF NYLON"",""WITH COLLAR"",""WITH COMPLETE OPENING"",""WITH LONG SLEEVES"",""WITH PRESS STUD"",""WITH ZIP FASTENER"",""WOVEN""]",,,,,
has_use,426979,GB112467396,eu_ebti,GB,EU,121190,1211909790,12,FOOD SUPPLEMENT OF FINE AND EXTRA FINE POWDER OF GUARANA.  1/2 A TEASP OON TO BE ADDED TO A GLASS OF WATER OR JUICE.,glass,,powdered,food,,,2004-01-13,2005-06-30,expired,en,0.62,false,"[""AS POWDER"",""FOOD SUPPLEMENTS"",""PARTS OF PLANTS""]",,,,,
has_use,426986,GB114469672,eu_ebti,GB,EU,701399,7013990090,70,"TEALIGHT/CANDLE HOLDER. CONSISTING OF A THICK. CHUNKY, ROUND TRANSPARENT GLASS CONTAINER - WHICH IS NOT, DESIGNED TO HOLD A CANDLE OR TEALIGHT IN A FIXED POSITION. THE GLASS SITS WITHIN A WOODEN BLOCK",glass,,,packaging,,,2005-08-25,2011-08-24,expired,en,0.59,false,"[""CANDLES"",""HOLDERS"",""OF GLASS"",""OF WOOD"",""STANDS""]",,,,,
